url,name,height_in,weight,position,transfer_stars,transfer_rating,hs_stars,hs_rating,eligibility,old_school,new_school
https://247sports.com/Player/Peyton-Woulard-94355/,Peyton Woulard,73.0,175,S,,,3.0,0.8490,,Wake Forest,
https://247sports.com/Player/Tae-Daley-79657/,Tae Daley,71.0,175,S,,,3.0,0.8488,Immediate,Vanderbilt,
https://247sports.com/Player/Bryce-Watts-86038/,Bryce Watts,72.0,165,CB,,,3.0,0.8479,,North Carolina,
https://247sports.com/Player/Tim-Barrow-89451/,Tim Barrow,71.0,185,S,,,3.0,0.8469,,Rutgers,
https://247sports.com/Player/Avonta-Crim-89213/,Avonta Crim,72.0,195,S,,,3.0,0.8465,,Western Kentucky,
https://247sports.com/Player/Tacorey-Turner-46046999/,Tacorey Turner,74.0,180,CB,,,3.0,0.8464,,West Virginia,
https://247sports.com/Player/Bronson-Boyd-86514/,Bronson Boyd,75.0,187,CB,,,3.0,0.8459,,Utah,
https://247sports.com/Player/Edric-Whitley-46085297/,Edric Whitley,71.0,160,CB,,,3.0,0.8445,,Arizona,
https://247sports.com/Player/Nick-Roberts-61746/,Nick Roberts,71.0,190,S,,,3.0,0.8439,,USF,
https://247sports.com/Player/Trey-Davis-46047259/,Trey Davis,73.0,1925,CB,,,3.0,0.8439,,Washington State,
https://247sports.com/Player/Garland-LaFrance-84031/,Garland LaFrance,69.5,169,S,,,3.0,0.8431,,Western Kentucky,
https://247sports.com/Player/Logan-Wilson-46040840/,Logan Wilson,70.5,165,CB,,,3.0,0.8424,,Louisiana-Monroe,
https://247sports.com/Player/Marquis-Waters-89360/,Marquis Waters,72.0,190,S,,,3.0,0.8412,Immediate,Duke,
https://247sports.com/Player/John-Davis-90921/,John Davis,72.5,170,CB,,,3.0,0.8412,,Texas Tech,
https://247sports.com/Player/Tony-Wallace-45572386/,Tony Wallace,70.0,180,CB,,,3.0,0.8412,,TCU,
https://247sports.com/Player/Isaiah-Essissima-46039961/,Isaiah Essissima,71.0,175,CB,,,3.0,0.8410,,Wake Forest,
https://247sports.com/Player/Antwan-Collier-78984/,Antwan Collier,75.0,178,CB,,,3.0,0.8406,,UCF,
https://247sports.com/Player/Garnett-Burke-46083321/,Garnett Burke,72.0,170,S,,,3.0,0.8399,,North Texas,
https://247sports.com/Player/Jarrett-Paul-85415/,Jarrett Paul,73.0,197,S,,,3.0,0.8375,,Rutgers,
https://247sports.com/Player/TonQuez-Ball-46048470/,Ton'Quez Ball,71.0,186,CB,,,3.0,0.8355,,Tulane,
https://247sports.com/Player/Kyle-Mayberry-81495/,Kyle Mayberry,70.5,165,CB,,,3.0,0.8340,,Kansas,
https://247sports.com/Player/Jevon-Jones-89534/,Jevon Jones,72.0,160,CB,,,3.0,0.8337,,Arkansas State,
https://247sports.com/Player/William-Anglen-46081422/,William Anglen,74.0,190,S,,,3.0,0.8335,,Colorado,
https://247sports.com/Player/Frank-Coppet-78378/,Frank Coppet,70.0,177,S,,,3.0,0.8334,Immediate,Vanderbilt,
https://247sports.com/Player/Avery-Showell-89158/,Avery Showell,73.0,192,S,,,3.0,0.8320,,Georgia Tech,
https://247sports.com/Player/Anthony-Johnson-94689/,Anthony Johnson,74.0,180,CB,,,3.0,0.8274,Immediate,Louisville,
https://247sports.com/Player/Romel-Goston-46053607/,Romel Goston,73.0,170,CB,,,3.0,0.8265,,Northern Illinois,
https://247sports.com/Player/Delano-Ware-46047855/,Delano Ware,72.0,220,S,,,3.0,0.8248,,Illinois,
https://247sports.com/Player/Skyler-Thomas-81032/,Skyler Thomas,69.0,175,S,,,3.0,0.8241,,Washington State,
https://247sports.com/Player/Antwain-Walker-46039877/,Antwain Walker,73.0,190,CB,,,3.0,0.8227,Pending Appeal,Northern Illinois,Temple
https://247sports.com/Player/Keshaun-Taylor-46085391/,Keshaun Taylor,72.0,195,S,,,3.0,0.8223,,Wyoming,
https://247sports.com/Player/Davon-Ferguson-46050165/,Davon Ferguson,71.0,190,S,,,3.0,0.8191,,Kansas,
https://247sports.com/Player/Jonathan-Alexander-46044774/,Jonathan Alexander,75.0,205,S,,,3.0,0.8163,,Kansas State,
https://247sports.com/Player/Demarcus-Governor-46051786/,Demarcus Governor,72.0,181,CB,,,3.0,0.8154,,Central Michigan,
https://247sports.com/Player/Tyrik-Henderson-79903/,Tyrik Henderson,71.0,165,CB,,,3.0,0.8143,,Northern Illinois,
https://247sports.com/Player/DJ-Ford-87888/,D.J. Ford,75.0,215,S,,,3.0,0.8115,Immediate,North Carolina,East Carolina
https://247sports.com/Player/Eric-Cuffee-47657/,Eric Cuffee,71.5,188,CB,,,3.0,0.8106,Immediate,New Mexico,
https://247sports.com/Player/Malik-Occiur-46039908/,Malik Occiur,71.5,189,S,,,3.0,0.8104,,Western Kentucky,
https://247sports.com/Player/Emanuel-Dabney-87745/,Emanuel Dabney,73.0,170,CB,,,3.0,0.8100,Immediate,Liberty,Liberty
https://247sports.com/Player/Vance-Vallair-87460/,Vance Vallair,73.0,180,CB,,,3.0,0.8092,,UTSA,
https://247sports.com/Player/Eric-Sutton-81184/,Eric Sutton,70.0,170,CB,,,3.0,0.8081,,SMU,Texas State
https://247sports.com/Player/Troy-Lefeged-46078813/,Troy Lefeged,72.0,185,S,,,3.0,0.8067,,Utah State,
https://247sports.com/Player/Pierce-Withers-46037293/,Pierce Withers,71.0,180,CB,,,3.0,0.8054,,Texas State,
https://247sports.com/Player/Tobias-Gilliam-75327/,Tobias Gilliam,72.0,185,S,,,3.0,0.8005,Immediate,Utah State,
https://247sports.com/Player/Jordan-Hendy-46052267/,Jordan Hendy,73.0,185,CB,,,3.0,0.8000,,Toledo,
https://247sports.com/Player/Robert-Kennedy-46049999/,Robert Kennedy,70.0,183,S,,,2.0,0.7955,,East Carolina,
https://247sports.com/Player/Duron-Lowe-46055089/,Duron Lowe,71.0,175,CB,,,2.0,0.7955,,UTEP,
https://247sports.com/Player/Keyshawn-Paul-46052455/,Keyshawn Paul,72.0,191,CB,,,2.0,0.7953,Pending Appeal,Connecticut,Temple
https://247sports.com/Player/Jaylen-DeCoteau-46054561/,Jaylen DeCoteau,72.0,180,CB,,,2.0,0.7942,,Kent State,
https://247sports.com/Player/Robert-King-83166/,Robert King,72.0,167,CB,,,2.0,0.7924,,Connecticut,
https://247sports.com/Player/TyRae-Thornton-87675/,TyRae Thornton,70.0,171,CB,,,2.0,0.7924,Immediate,Rice,
https://247sports.com/Player/Julian-Chandler-68828/,Julian Chandler,71.5,163,CB,,,2.0,0.7924,Immediate,Kansas,
https://247sports.com/Player/Adrion-Taylor-46046975/,Adrion Taylor,71.0,170,S,,,2.0,0.7902,,Navy,
https://247sports.com/Player/Elijah-Johnson-46048784/,Elijah Johnson,71.0,195,S,,,2.0,0.7898,,Massachusetts,
https://247sports.com/Player/Jeremiah-Salaam-92077/,Jeremiah Salaam,70.0,165,S,,,2.0,0.7898,,Kent State,
https://247sports.com/Player/Devyn-Butler-46037957/,Devyn Butler,70.0,175,CB,,,2.0,0.7898,,Texas Tech,
https://247sports.com/Player/Devon-Wharton-69208/,Devon Wharton,75.0,215,CB,,,2.0,0.7891,Immediate,Western Kentucky,
https://247sports.com/Player/Roger-Cray-63470/,Roger Cray,70.0,170,CB,,,2.0,0.7889,,Western Kentucky,
https://247sports.com/Player/Greg-Kelley-20744/,Greg Kelley,72.0,201,S,,,2.0,0.7858,,Texas,Eastern Michigan
https://247sports.com/Player/Shannon-Showers-46038565/,Shannon Showers,73.0,180,S,,,2.0,0.7857,,Southern Miss,
https://247sports.com/Player/Jordan-Oliver-46039090/,Jordan Oliver,71.0,165,CB,,,2.0,0.7853,,Louisiana-Monroe,
https://247sports.com/Player/Tyler-Glass-83913/,Tyler Glass,73.0,200,S,,,2.0,0.7844,,Louisiana-Monroe,
https://247sports.com/Player/Dennis-Barnes-46097265/,Dennis Barnes,72.0,170,CB,,,2.0,0.7800,,UTEP,
https://247sports.com/Player/Dyvonne-Inyang-46078866/,Dyvonne Inyang,73.0,180,S,,,2.0,0.7783,,UTEP,
https://247sports.com/Player/Akil-Francisco-93108/,Akil Francisco,72.0,160,CB,,,2.0,0.7743,,Hawaii,
https://247sports.com/Player/Grid-Isidore-45573041/,Grid Isidore,73.0,185,S,,,2.0,0.7700,,Texas State,
https://247sports.com/Player/Cedric-Stone-57556/,Cedric Stone,70.0,185,CB,,,2.0,0.7681,Immediate,Georgia State,Liberty
https://247sports.com/Player/Broderick-Harrell-88236/,Broderick Harrell,71.0,200,CB,,,2.0,0.7681,,UTEP,
https://247sports.com/Player/Jacione-Fugate-77481/,Jacione Fugate,71.0,179,S,,,2.0,0.7642,,Charlotte,
https://247sports.com/Player/Vincent-Thomas-46047364/,Vincent Thomas,70.0,170,S,,,2.0,0.7397,,Navy,
https://247sports.com/Player/Jesse-Johnson-46052087/,Jesse Johnson,72.0,170,CB,,,2.0,0.7096,,Eastern Illinois,
https://247sports.com/Player/Terin-Adams-30515/,Terin Adams,72.0,190,CB,,,0.0,,,Utah State,
https://247sports.com/Player/Lawuan-Axel-46081760/,Lawuan Axel,71.0,175,CB,,,0.0,,Immediate,,
https://247sports.com/Player/Taury-Dixon-76849/,Taury Dixon,69.0,165,CB,,,0.0,,,Mississippi State,
https://247sports.com/Player/Darion-Dunn-46110544/,Darion Dunn,73.0,192,CB,,,0.0,,Immediate,McNeese State,NC State
https://247sports.com/Player/Eric-Gallegos-46040148/,Eric Gallegos,68.5,175,CB,,,0.0,,,Oklahoma,
https://247sports.com/Player/Hunter-Goetz-91138/,Hunter Goetz,74.0,170,S,,,0.0,,,Liberty,
https://247sports.com/Player/Aaron-Kelly-81206/,Aaron Kelly,74.0,180,S,,,0.0,,,Massachusetts,
https://247sports.com/Player/Keilan-Knight-72556/,Keilan Knight,73.0,200,CB,,,0.0,,,UAB,
https://247sports.com/Player/Walter-Neil-46082963/,Walter Neil,69.0,174,CB,,,0.0,,Immediate,Kansas State,
https://247sports.com/Player/Xavior-Williams-46103521/,Xavior Williams,71.0,192,S,,,0.0,,Immediate,Northern Iowa,Northern Illinois
https://247sports.com/Player/Lincoln-Victor-46049570/,Lincoln Victor,70.0,165,ATH,,,3.0,0.8499,,Hawaii,
https://247sports.com/Player/Chase-McGrath-46046418/,Chase McGrath,72.0,190,K,,,3.0,0.8333,Immediate,USC,
https://247sports.com/Player/Dedrick-Wilson-46037987/,Dedrick Wilson,73.0,195,ATH,,,3.0,0.8165,,Army,UTSA
https://247sports.com/Player/Jack-Bouwmeester-46059557/,Jack Bouwmeester,74.0,194,P,,,3.0,0.8107,,Michigan State,
https://247sports.com/Player/Crews-Holt-87708/,Crews Holt,71.0,170,K,,,2.0,0.7542,Immediate,Middle Tennessee State,
https://247sports.com/Player/Brady-Buell-91478/,Brady Buell,72.0,190,K,,,2.0,0.7541,,Central Michigan,
https://247sports.com/Player/Christopher-Bartolic-46079611/,Christopher Bartolic,73.0,190,P,,,0.0,,,Utah State,
https://247sports.com/Player/Drew-Homschek-46058052/,Drew Homschek,73.0,195,ATH,,,0.0,,,North Carolina,
https://247sports.com/Player/Will-Mobley-46097493/,Will Mobley,68.0,170,K,,,0.0,,Immediate,Temple,
https://247sports.com/Player/Josh-Plaster-46093979/,Josh Plaster,72.0,176,P,,,0.0,,,Arizona State,
https://247sports.com/Player/Gerald-Smith-71514/,Gerald Smith,71.0,178,ATH,,,0.0,,,Ball State,
https://247sports.com/Player/Kyle-Thompson-46086199/,Kyle Thompson,76.0,222,P,,,0.0,,Immediate,Kansas,
